id,game_id,series_id,round_number,player_id,player_name,team_id,agent,agent_role,side,kills,deaths,assists,headshots,alive_at_end,current_health,current_armor,clutch_situation
dd47bbd2-528c-4352-a32f-95fedd5c1396_2_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,2,2515,C0M,1611,tejo,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_2_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,2,2890,Rossy,1611,breach,Initiator,defender,1,1,1,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_2_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,2,11334,Demon1,1611,brimstone,Controller,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_2_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,2,2343,tex,1611,vyse,Sentinel,defender,1,1,0,2,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2340,s0m,97,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2358,mada,97,raze,Duelist,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,207,kiNgg,1611,neon,Duelist,defender,2,0,2,2,true,18,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2515,C0M,1611,tejo,Initiator,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2890,Rossy,1611,breach,Initiator,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,11334,Demon1,1611,brimstone,Controller,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_3_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,3,2343,tex,1611,vyse,Sentinel,defender,3,0,0,4,true,76,3,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2340,s0m,97,brimstone,Controller,attacker,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2358,mada,97,raze,Duelist,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,207,kiNgg,1611,neon,Duelist,defender,1,0,0,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2515,C0M,1611,tejo,Initiator,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2890,Rossy,1611,breach,Initiator,defender,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,11334,Demon1,1611,brimstone,Controller,defender,1,0,0,1,true,30,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_4_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,4,2343,tex,1611,vyse,Sentinel,defender,1,0,0,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2513,brawk,97,tejo,Initiator,attacker,1,1,1,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,297,Ethan,97,breach,Initiator,attacker,1,1,1,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2340,s0m,97,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2358,mada,97,raze,Duelist,attacker,2,1,2,4,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,207,kiNgg,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2515,C0M,1611,tejo,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2890,Rossy,1611,breach,Initiator,defender,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,11334,Demon1,1611,brimstone,Controller,defender,3,0,1,3,true,52,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_5_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,5,2343,tex,1611,vyse,Sentinel,defender,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2513,brawk,97,tejo,Initiator,attacker,2,0,0,0,true,86,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,297,Ethan,97,breach,Initiator,attacker,2,0,0,2,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2340,s0m,97,brimstone,Controller,attacker,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2358,mada,97,raze,Duelist,attacker,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,207,kiNgg,1611,neon,Duelist,defender,2,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2515,C0M,1611,tejo,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2890,Rossy,1611,breach,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,11334,Demon1,1611,brimstone,Controller,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_6_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,6,2343,tex,1611,vyse,Sentinel,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2513,brawk,97,tejo,Initiator,attacker,1,0,0,1,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2340,s0m,97,brimstone,Controller,attacker,1,0,0,1,true,23,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2358,mada,97,raze,Duelist,attacker,0,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,207,kiNgg,1611,neon,Duelist,defender,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2515,C0M,1611,tejo,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2890,Rossy,1611,breach,Initiator,defender,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,11334,Demon1,1611,brimstone,Controller,defender,1,0,1,1,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_7_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,7,2343,tex,1611,vyse,Sentinel,defender,1,0,0,1,true,20,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2340,s0m,97,brimstone,Controller,attacker,3,1,1,2,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2358,mada,97,raze,Duelist,attacker,1,1,1,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,207,kiNgg,1611,neon,Duelist,defender,1,1,3,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2515,C0M,1611,tejo,Initiator,defender,3,1,2,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2890,Rossy,1611,breach,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,11334,Demon1,1611,brimstone,Controller,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_8_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,8,2343,tex,1611,vyse,Sentinel,defender,1,0,1,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2340,s0m,97,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2358,mada,97,raze,Duelist,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,207,kiNgg,1611,neon,Duelist,defender,1,0,1,0,true,86,23,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2515,C0M,1611,tejo,Initiator,defender,1,0,0,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2890,Rossy,1611,breach,Initiator,defender,2,0,0,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,11334,Demon1,1611,brimstone,Controller,defender,1,0,1,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_9_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,9,2343,tex,1611,vyse,Sentinel,defender,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,74432,FNS,97,cypher,Sentinel,attacker,1,1,1,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2340,s0m,97,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2358,mada,97,raze,Duelist,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,207,kiNgg,1611,neon,Duelist,defender,1,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2515,C0M,1611,tejo,Initiator,defender,0,0,0,0,true,42,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2890,Rossy,1611,breach,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,11334,Demon1,1611,brimstone,Controller,defender,4,0,1,3,true,77,4,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_10_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,10,2343,tex,1611,vyse,Sentinel,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2513,brawk,97,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,297,Ethan,97,breach,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,74432,FNS,97,cypher,Sentinel,attacker,0,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2340,s0m,97,brimstone,Controller,attacker,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2358,mada,97,raze,Duelist,attacker,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,207,kiNgg,1611,neon,Duelist,defender,1,0,1,0,true,86,23,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2515,C0M,1611,tejo,Initiator,defender,2,0,0,2,true,10,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2890,Rossy,1611,breach,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,11334,Demon1,1611,brimstone,Controller,defender,2,0,3,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_11_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,11,2343,tex,1611,vyse,Sentinel,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2513,brawk,97,tejo,Initiator,attacker,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,297,Ethan,97,breach,Initiator,attacker,1,0,1,0,true,71,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,74432,FNS,97,cypher,Sentinel,attacker,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2340,s0m,97,brimstone,Controller,attacker,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2358,mada,97,raze,Duelist,attacker,3,0,1,2,true,75,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,207,kiNgg,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2515,C0M,1611,tejo,Initiator,defender,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2890,Rossy,1611,breach,Initiator,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,11334,Demon1,1611,brimstone,Controller,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_12_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,12,2343,tex,1611,vyse,Sentinel,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2513,brawk,97,tejo,Initiator,defender,3,0,0,4,true,47,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,297,Ethan,97,breach,Initiator,defender,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,74432,FNS,97,cypher,Sentinel,defender,0,0,0,0,true,100,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2340,s0m,97,brimstone,Controller,defender,1,0,0,2,true,48,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2358,mada,97,raze,Duelist,defender,0,0,0,0,true,100,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,207,kiNgg,1611,neon,Duelist,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2515,C0M,1611,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2890,Rossy,1611,breach,Initiator,attacker,1,1,1,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,11334,Demon1,1611,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_13_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,13,2343,tex,1611,vyse,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2513,brawk,97,tejo,Initiator,defender,2,0,2,0,true,82,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,297,Ethan,97,breach,Initiator,defender,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,74432,FNS,97,cypher,Sentinel,defender,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2340,s0m,97,brimstone,Controller,defender,0,0,0,0,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2358,mada,97,raze,Duelist,defender,2,0,1,0,true,73,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,207,kiNgg,1611,neon,Duelist,attacker,1,1,2,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2515,C0M,1611,tejo,Initiator,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2890,Rossy,1611,breach,Initiator,attacker,0,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,11334,Demon1,1611,brimstone,Controller,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_14_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,14,2343,tex,1611,vyse,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2513,brawk,97,tejo,Initiator,defender,1,0,1,1,true,100,25,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_297,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,297,Ethan,97,breach,Initiator,defender,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_74432,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,74432,FNS,97,cypher,Sentinel,defender,1,1,0,1,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2340,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2340,s0m,97,brimstone,Controller,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2358,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2358,mada,97,raze,Duelist,defender,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_207,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,207,kiNgg,1611,neon,Duelist,attacker,1,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2515,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2515,C0M,1611,tejo,Initiator,attacker,1,0,0,1,true,31,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2890,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2890,Rossy,1611,breach,Initiator,attacker,0,0,0,0,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_11334,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,11334,Demon1,1611,brimstone,Controller,attacker,1,0,0,1,true,100,50,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_15_2343,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,15,2343,tex,1611,vyse,Sentinel,attacker,0,1,0,0,false,0,0,false
dd47bbd2-528c-4352-a32f-95fedd5c1396_16_2513,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,16,2513,brawk,97,tejo,Initiator,defender,1,1,2,0,false,0,0,false
