game_id,series_id,map_name,team_id,team_name,composition,duelist_count,controller_count,sentinel_count,initiator_count
bbbd79ad-0fd2-4f3f-ad97-1d9b50437a4b,2654012,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,"omen,viper,raze,kay/o,sage",1,2,1,1
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,"astra,viper,raze,fade,gekko",1,2,0,2
1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,"omen,viper,raze,skye,killjoy",1,2,1,1
4ac2a86d-bb20-40dd-ac59-ef5b4a0d0f25,2653976,icebox,1079,Sentinels,"viper,jett,gekko,kay/o,killjoy",1,1,1,2
8913b6ef-a2bf-48a3-9516-ff831d0bb32d,2653977,sunset,81,MIBR (1),"omen,viper,raze,skye,cypher",1,2,1,1
0ca44b38-54c7-433b-8c67-d3edf7991274,2653978,split,97,NRG,"omen,viper,jett,raze,skye",2,2,0,1
8a61c304-f1a9-4773-9111-ab7b6bd406f8,2653979,lotus,79,Cloud9,"omen,viper,raze,gekko,killjoy",1,2,1,1
751ec5c5-e3bf-4e5d-8257-415f902b2c90,2653980,lotus,81,MIBR (1),"omen,viper,raze,skye,killjoy",1,2,1,1
9cf7b90c-51fe-4d8e-aed0-808d7749973b,2653982,breeze,48457,KRÜ Esports,"viper,jett,kay/o,sova,cypher",1,1,1,2
e7039f62-34d5-4974-858c-c852677d3c4d,2653983,sunset,1611,Leviatán Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
d10dd165-9ffc-4add-9093-2de0cab3e8b5,2653985,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
932bd0f8-184b-471a-ba0c-c408bef7e3f5,2775985,fracture,337,100 Thieves,"brimstone,neon,breach,tejo,chamber",1,1,1,2
932bd0f8-184b-471a-ba0c-c408bef7e3f5,2775985,fracture,97,NRG,"brimstone,raze,breach,tejo,cypher",1,1,1,2
f7e89ffb-c048-4a28-a179-8ba351d4af40,2775987,icebox,81,MIBR (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
4f12a259-d492-4c9d-a643-6d7a232bfda0,2775989,icebox,281,Evil Geniuses,"viper,jett,kay/o,sova,killjoy",1,1,1,2
5d573b2f-a0ef-48d7-8a16-4d5bfcd83a7d,2775990,pearl,96,G2 Esports,"astra,yoru,fade,tejo,vyse",1,1,1,2
d47c5689-1ce0-4e1f-893b-a0337c80697e,2775991,lotus,1079,Sentinels,"omen,viper,yoru,breach,tejo",1,2,0,2
e763903a-caf9-4bca-a999-691d1feae31c,2775980,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
df086c97-482f-4af5-8575-e667403e9a55,2775981,pearl,3412,LOUD (1),"astra,yoru,fade,tejo,vyse",1,1,1,2
b290b828-6dde-4978-9b99-c0e78ae0c77a,2775953,fracture,79,Cloud9,"brimstone,neon,breach,tejo,cypher",1,1,1,2
b290b828-6dde-4978-9b99-c0e78ae0c77a,2775953,fracture,97,NRG,"brimstone,raze,breach,tejo,cypher",1,1,1,2
eb7b4a14-e70c-47a6-8ab4-443ed2c65bae,2775956,split,81,MIBR (1),"astra,jett,breach,tejo,cypher",1,1,1,2
acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,"harbor,viper,jett,sova,killjoy",1,2,1,1
67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,"omen,neon,breach,sova,cypher",1,1,1,2
2c1bb3d9-ee6b-4f5d-b902-404d7736d250,2681847,lotus,1611,Leviatán Esports,"omen,neon,breach,fade,cypher",1,1,1,2
2c1bb3d9-ee6b-4f5d-b902-404d7736d250,2681847,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
1bd3eda3-5917-4daf-978c-84c16b81bfc2,2843060,corrode,79,Cloud9,"omen,viper,raze,skye,vyse",1,2,1,1
1ae74585-d043-45b3-8a42-451e035446ef,2843062,corrode,79,Cloud9,"omen,viper,raze,skye,vyse",1,2,1,1
e4743d6a-8122-4d99-8063-a257db0ca552,2819678,ascent,281,Evil Geniuses,"omen,jett,kay/o,sova,cypher",1,1,1,2
1d75dc9a-c49d-4e86-ae32-a710a2182639,2819681,ascent,96,G2 Esports,"omen,yoru,sova,chamber,vyse",1,1,2,1
7428070d-1707-4a58-a76b-0cb4c78670d7,2819679,haven,48457,KRÜ Esports,"omen,iso,yoru,sova,cypher",2,1,1,1
2311f5ee-3e34-4404-9f56-140e65de20df,2819689,haven,97,NRG,"omen,viper,neon,sova,killjoy",1,2,1,1
1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,ascent,48457,KRÜ Esports,"omen,jett,yoru,sova,cypher",2,1,1,1
a7897faf-0b65-4267-8ee2-e70dfeb16a66,2819697,haven,1611,Leviatán Esports,"omen,neon,yoru,sova,cypher",2,1,1,1
46023acd-d264-46c8-b605-0de1d1046fcd,2819699,sunset,337,100 Thieves,"omen,neon,yoru,sova,cypher",2,1,1,1
2192bde4-09d7-4547-b7e5-69ceab395a74,2819701,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,vyse",1,2,1,1
8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,bind,79,Cloud9,"brimstone,viper,raze,yoru,skye",2,2,0,1
e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,split,81,MIBR,"astra,viper,jett,raze,skye",2,2,0,1
3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,split,1079,Sentinels,"omen,viper,raze,skye,cypher",1,2,1,1
f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,split,3412,LOUD (1),"astra,raze,breach,tejo,cypher",1,1,1,2
1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,haven,48457,KRÜ Esports,"omen,jett,breach,sova,cypher",1,1,1,2
92a90ade-5d3d-4a6d-9d85-61911f683a32,2748749,split,1611,Leviatán Esports,"omen,viper,raze,skye,cypher",1,2,1,1
c69a55a2-9c9e-48a9-87db-cbc557a830cd,2748750,lotus,79,Cloud9,"omen,raze,breach,tejo,deadlock",1,1,1,2
28e9e484-a040-4ccb-92ba-99b5ff586386,2748765,abyss,81,MIBR (1),"astra,jett,kay/o,sova,cypher",1,1,1,2
7fc33d9b-f343-4345-aa97-1b0743180eb2,2748766,fracture,1079,Sentinels,"brimstone,yoru,breach,tejo,vyse",1,1,1,2
bb5635ac-bc43-412f-8a40-c688f88e84cb,2654001,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
8913b6ef-a2bf-48a3-9516-ff831d0bb32d,2653977,sunset,48457,KRÜ Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
7b96ee77-9af9-4348-b24d-254028cba8a2,2653978,breeze,99,FURIA,"viper,jett,yoru,sova,cypher",2,1,1,1
2e8e786e-d906-49c1-b5c3-a76592fe78cb,2653984,icebox,96,G2 Esports,"harbor,viper,gekko,sova,killjoy",0,2,1,2
ed91744d-7be5-45a0-b0c3-342374e3d930,2653986,bind,281,Evil Geniuses,"brimstone,viper,raze,gekko,skye",1,2,0,2
644d755d-6b64-49aa-ab4e-cbc4515003f7,2653987,breeze,81,MIBR (1),"viper,jett,kay/o,sova,cypher",1,1,1,2
9be9aa30-b1b7-4d33-a21a-babdd3a43994,2653999,bind,3412,LOUD (1),"brimstone,viper,raze,breach,kay/o",1,2,0,2
f590dc69-e5fe-4c72-89ff-7735d5b93d9d,2775984,ascent,1079,Sentinels,"omen,jett,kay/o,tejo,vyse",1,1,1,2
f590dc69-e5fe-4c72-89ff-7735d5b93d9d,2775984,ascent,79,Cloud9,"omen,yoru,sova,deadlock,vyse",1,1,2,1
721a4466-7ea1-4067-bf01-02be2f4493b4,2775986,fracture,79,Cloud9,"brimstone,neon,breach,tejo,cypher",1,1,1,2
721a4466-7ea1-4067-bf01-02be2f4493b4,2775986,fracture,281,Evil Geniuses,"brimstone,raze,breach,tejo,cypher",1,1,1,2
239fa10b-4e58-48c1-97c0-edeb9cc0b720,2775992,split,281,Evil Geniuses,"astra,viper,raze,breach,tejo",1,2,0,2
c710502a-e4c3-49b3-b4c2-5f4d58b980f8,2775993,haven,96,G2 Esports,"astra,yoru,breach,tejo,vyse",1,1,1,2
c917c878-5459-40e8-8d25-dda4404624b9,2775979,haven,53367,2GAME eSports,"omen,iso,yoru,sova,cypher",2,1,1,1
0ec5e952-b03f-4aec-92c4-8bc253c51177,2775980,fracture,48457,KRÜ Esports,"brimstone,neon,breach,tejo,vyse",1,1,1,2
8eea6ab2-3dc4-4fe1-9f01-028b0b8589bd,2775953,lotus,97,NRG,"omen,neon,breach,tejo,vyse",1,1,1,2
03d68365-f62c-473c-95a1-4aa1dff0367c,2775955,lotus,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,haven,81,MIBR (1),"omen,jett,breach,tejo,cypher",1,1,1,2
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),"omen,viper,jett,breach,tejo",1,2,0,2
740cb082-3c54-498d-9255-c0dd35140558,2681842,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
c441c52b-e82d-4890-b78a-5aed1bde37ef,2681845,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
18736ff5-ebed-45d0-b453-320f5763e198,2681845,ascent,48457,KRÜ Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
a70ac7a9-982b-435b-9b3d-4b1826f0ef7f,2681812,sunset,281,Evil Geniuses,"omen,neon,breach,fade,cypher",1,1,1,2
f6af23d3-cec8-4abe-b47d-938be17647c2,2681829,ascent,48457,KRÜ Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
5bf99a04-bd7a-4113-a102-06bd59ce1f92,2843064,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,vyse",1,2,1,1
33c45db3-8fa3-4946-a183-e5261ed061e1,2843064,sunset,48457,KRÜ Esports,"omen,neon,yoru,sova,cypher",2,1,1,1
df98c550-e20c-499d-b814-d4d32ef5ec9a,2819676,haven,99,FURIA,"omen,viper,neon,sova,killjoy",1,2,1,1
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,bind,48457,KRÜ Esports,"brimstone,viper,raze,skye,vyse",1,2,1,1
19594f1c-8e9c-4426-b895-95e348041d50,2819685,corrode,3412,LOUD (1),"omen,viper,neon,fade,vyse",1,2,1,1
327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
23db92c5-dde1-4110-8ca8-2fb0887baea0,2629398,ascent,79,Cloud9,"omen,jett,kay/o,sova,killjoy",1,1,1,2
6a2cd9d2-b105-44fc-a573-22daf50c2265,2629393,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
c924abac-da36-42b3-b78f-f0c51fdb34f2,2629393,icebox,1611,Leviatán Esports,"harbor,viper,reyna,sova,killjoy",1,2,1,1
912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,breeze,96,G2 Esports,"harbor,viper,yoru,sova,cypher",1,2,1,1
7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,fracture,79,Cloud9,"brimstone,clove,raze,tejo,killjoy",1,2,1,1
68bb681c-15c0-4b6d-b9e5-ffbdf49bfbf1,2748766,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
1852c76c-6c74-4f6c-a56c-542a7d96add0,2654002,icebox,96,G2 Esports,"harbor,viper,gekko,sova,killjoy",0,2,1,2
94d44dbc-2e44-4393-915b-205598370f0b,2654004,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,"omen,raze,gekko,kay/o,cypher",1,1,1,2
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,"omen,viper,raze,fade,cypher",1,2,1,1
40be6139-32f9-4bff-9cef-14aed306f587,2653974,breeze,48457,KRÜ Esports,"viper,jett,kay/o,sova,cypher",1,1,1,2
7b96ee77-9af9-4348-b24d-254028cba8a2,2653978,breeze,97,NRG,"viper,jett,yoru,sova,cypher",2,1,1,1
712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,2653981,icebox,3412,LOUD (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
e7039f62-34d5-4974-858c-c852677d3c4d,2653983,sunset,97,NRG,"omen,raze,gekko,kay/o,cypher",1,1,1,2
ed91744d-7be5-45a0-b0c3-342374e3d930,2653986,bind,1079,Sentinels,"brimstone,viper,raze,gekko,skye",1,2,0,2
8e73ed4a-c7b3-47d7-8cd6-0797f74b07e1,2653988,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
e9237108-ba35-4ed2-b431-23a43f2b070c,2775984,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
06ba8d23-47ee-448b-a906-40dae02b614f,2775985,haven,97,NRG,"omen,jett,breach,tejo,cypher",1,1,1,2
8f49f159-3991-4128-9b63-c1e24f5be669,2775990,split,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
80e672bb-e6e6-477c-886b-836a18c00ff8,2775992,lotus,281,Evil Geniuses,"clove,viper,raze,fade,tejo",1,2,0,2
a722e7c7-3ede-48f7-b427-703c95befcc3,2775993,ascent,96,G2 Esports,"omen,waylay,kay/o,tejo,vyse",1,1,1,2
8fa3b2ff-a211-49c9-a1cb-25acb8708ba7,2775994,pearl,96,G2 Esports,"astra,yoru,fade,tejo,vyse",1,1,1,2
f816e606-ea36-481e-8688-833dba794baa,2775994,ascent,1079,Sentinels,"omen,jett,kay/o,tejo,vyse",1,1,1,2
3bcdfc90-e969-4887-8f3c-c7e127516051,2775954,split,48457,KRÜ Esports,"omen,viper,jett,breach,tejo",1,2,0,2
47f8d2db-a64b-4698-b865-c7b790591149,2775953,pearl,79,Cloud9,"astra,jett,yoru,sova,cypher",2,1,1,1
3726169b-07ea-4aa3-83df-3b33c0fec447,2775956,icebox,1611,Leviatán Esports,"viper,yoru,sova,tejo,killjoy",1,1,1,2
3726169b-07ea-4aa3-83df-3b33c0fec447,2775956,icebox,81,MIBR (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
da064a14-63df-4d60-b0cd-2268fd677294,2775959,lotus,97,NRG,"omen,neon,breach,tejo,vyse",1,1,1,2
5ce71594-de35-414f-ba2a-297f05473c58,2775969,pearl,99,FURIA,"astra,yoru,fade,tejo,vyse",1,1,1,2
6230096f-b761-461a-9b4f-805406981e6c,2775970,pearl,81,MIBR (1),"astra,waylay,kay/o,tejo,vyse",1,1,1,2
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,"astra,jett,yoru,sova,cypher",2,1,1,1
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,"omen,jett,kay/o,sova,killjoy",1,1,1,2
2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,"omen,iso,yoru,sova,cypher",2,1,1,1
c1c25c9b-82bc-4a5d-bbc2-2befcd034748,2681811,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
8a4945ed-21e8-48e1-8440-5f8985b34529,2681812,lotus,3412,LOUD (1),"omen,neon,fade,gekko,cypher",1,1,1,2
06b91140-eaa0-41e7-b8cc-1b88f9996faf,2681823,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
f441a093-83a4-4e7c-9e9f-b014868b25f4,2681824,icebox,99,FURIA,"viper,jett,sova,killjoy,sage",1,1,2,1
f6af23d3-cec8-4abe-b47d-938be17647c2,2681829,ascent,96,G2 Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
d350fad9-4a06-4d77-ada9-ae685c73c669,2681832,icebox,79,Cloud9,"viper,reyna,gekko,sova,killjoy",1,1,1,2
5f9b7134-fba1-4dc5-87af-1b4c7ba9416b,2681832,sunset,79,Cloud9,"clove,omen,raze,skye,cypher",1,2,1,1
b70c4772-18be-4f15-95a3-99812a0b5ccb,2681839,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
1b77407a-2782-45ec-98df-0425f189ba6c,2843060,haven,1611,Leviatán Esports,"omen,neon,yoru,sova,cypher",2,1,1,1
1b77407a-2782-45ec-98df-0425f189ba6c,2843060,haven,79,Cloud9,"omen,viper,jett,skye,killjoy",1,2,1,1
e18041ca-9d6a-46cf-a064-ffeafc3c0e32,2843062,lotus,1079,Sentinels,"omen,viper,raze,fade,vyse",1,2,1,1
7cf1796b-377f-44b8-ae2e-b6d4b6a9333e,2819700,lotus,48457,KRÜ Esports,"omen,viper,raze,yoru,fade",2,2,0,1
84ed8642-1d74-4852-a926-400b7758c0e9,2819701,haven,1611,Leviatán Esports,"omen,neon,yoru,sova,cypher",2,1,1,1
2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,split,81,MIBR,"astra,viper,jett,raze,skye",2,2,0,1
dadd1796-2cb3-419b-814b-1260cea71822,2629392,split,1079,Sentinels,"omen,viper,raze,skye,cypher",1,2,1,1
6a2cd9d2-b105-44fc-a573-22daf50c2265,2629393,bind,1611,Leviatán Esports,"harbor,viper,raze,gekko,skye",1,2,0,2
f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,split,281,Evil Geniuses,"omen,viper,raze,skye,chamber",1,2,1,1
e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,haven,99,FURIA,"clove,jett,breach,tejo,cypher",1,1,1,2
e9343429-3dcc-4633-a28b-585ff4b33c2e,2748748,split,1079,Sentinels,"omen,viper,yoru,breach,tejo",1,2,0,2
dcfa8ab3-3510-430a-ba9c-4e53c9eed8e1,2748763,abyss,96,G2 Esports,"astra,yoru,breach,sova,chamber",1,1,1,2
e53757cd-60af-4260-8ed1-d708348a173c,2748764,abyss,48457,KRÜ Esports,"astra,viper,jett,kay/o,sova",1,2,0,2
2ddb8dae-0ce4-41c0-a21b-67aa6e3a135d,2748764,split,81,MIBR (1),"astra,viper,jett,raze,skye",2,2,0,1
28e9e484-a040-4ccb-92ba-99b5ff586386,2748765,abyss,1079,Sentinels,"astra,omen,jett,kay/o,sova",1,2,0,2
a417c9ca-3598-470d-9730-8d13f02ec81a,2654001,icebox,3412,LOUD (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
1852c76c-6c74-4f6c-a56c-542a7d96add0,2654002,icebox,48457,KRÜ Esports,"viper,reyna,gekko,kay/o,killjoy",1,1,1,2
a7cf11d8-d64b-41bc-9807-62e91dac343b,2654012,breeze,96,G2 Esports,"astra,viper,yoru,sova,cypher",1,2,1,1
a38b7327-581a-4fde-9cc8-c8b9c41bc5f5,2653979,sunset,79,Cloud9,"omen,viper,raze,skye,cypher",1,2,1,1
4d43b00d-bafd-401e-8a2a-a2b9bd516c06,2653981,bind,3412,LOUD (1),"brimstone,viper,raze,breach,kay/o",1,2,0,2
6eb1d3d5-c083-4d95-b13f-4441c628e0a2,2653981,lotus,79,Cloud9,"omen,viper,raze,gekko,killjoy",1,2,1,1
9cf7b90c-51fe-4d8e-aed0-808d7749973b,2653982,breeze,281,Evil Geniuses,"astra,viper,jett,yoru,sova",2,2,0,1
17304074-aa74-4e59-bd77-8889809b7e92,2775983,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,icebox,96,G2 Esports,"harbor,viper,gekko,tejo,killjoy",0,2,1,2
d47c5689-1ce0-4e1f-893b-a0337c80697e,2775991,lotus,81,MIBR (1),"omen,viper,neon,breach,tejo",1,2,0,2
e7166237-04f0-432d-ac5b-e561a21b971d,2775991,split,81,MIBR (1),"omen,viper,jett,breach,tejo",1,2,0,2
92d54244-b7ac-480e-be5c-ae8818cfc0dc,2775954,haven,48457,KRÜ Esports,"omen,yoru,breach,tejo,cypher",1,1,1,2
51156eaa-c25e-4901-95d2-1f5f7e3f0fbc,2775962,pearl,96,G2 Esports,"astra,yoru,fade,tejo,vyse",1,1,1,2
6230096f-b761-461a-9b4f-805406981e6c,2775970,pearl,79,Cloud9,"astra,jett,yoru,sova,cypher",2,1,1,1
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,"omen,jett,breach,sova,cypher",1,1,1,2
dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,"brimstone,raze,breach,tejo,cypher",1,1,1,2
e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,"viper,jett,kay/o,tejo,killjoy",1,1,1,2
42f11322-2575-4042-82d9-34a1fd8dd19b,2681846,ascent,48457,KRÜ Esports,"omen,jett,kay/o,sova,killjoy",1,1,1,2
87831b61-caaa-467d-bee3-9d1016b08546,2681819,ascent,3412,LOUD (1),"omen,jett,kay/o,sova,cypher",1,1,1,2
1183426c-c115-4085-8c22-2ba1ef6efef8,2681819,sunset,3412,LOUD (1),"omen,neon,breach,gekko,cypher",1,1,1,2
163a9daf-3ba6-409d-94a6-51f0c663803d,2681831,icebox,81,MIBR (1),"viper,jett,gekko,sova,killjoy",1,1,1,2
0585ae05-a83d-4553-bb86-b7202c11525f,2681829,lotus,48457,KRÜ Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
3c4b2006-e081-4efb-af65-789495c4fa88,2843062,icebox,79,Cloud9,"viper,iso,raze,sova,killjoy",2,1,1,1
2b087d1b-80fa-4fa3-bf94-d80f3441c526,2819682,haven,96,G2 Esports,"omen,viper,yoru,fade,vyse",1,2,1,1
f0cc0f5d-c79a-4fa1-9fc7-d7471e3d3596,2819679,ascent,48457,KRÜ Esports,"omen,jett,yoru,sova,cypher",2,1,1,1
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,bind,81,MIBR (1),"brimstone,viper,raze,yoru,skye",2,2,0,1
e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,haven,3412,LOUD (1),"omen,neon,breach,sova,cypher",1,1,1,2
cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,ascent,97,NRG,"omen,jett,kay/o,sova,killjoy",1,1,1,2
da54a836-dd47-47d1-a79e-6daa504bdb56,2629398,sunset,97,NRG,"omen,viper,jett,skye,cypher",1,2,1,1
b1185c74-f70d-413f-a941-9240e9708890,2629393,split,1611,Leviatán Esports,"omen,raze,breach,sova,cypher",1,1,1,2
912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,breeze,1079,Sentinels,"viper,jett,kay/o,sova,cypher",1,1,1,2
92a90ade-5d3d-4a6d-9d85-61911f683a32,2748749,split,99,FURIA,"omen,viper,raze,skye,sage",1,2,1,1
968b7d65-6966-4c62-8cbb-da1fa4d2aa2c,2748763,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
2ddb8dae-0ce4-41c0-a21b-67aa6e3a135d,2748764,split,48457,KRÜ Esports,"omen,viper,raze,skye,cypher",1,2,1,1
fb82d007-0363-495c-b606-3ee4db06e012,2748765,split,1079,Sentinels,"omen,viper,yoru,breach,tejo",1,2,0,2
d3f5418e-a64f-46ed-80aa-01226799b07d,2748766,split,1079,Sentinels,"omen,viper,yoru,breach,tejo",1,2,0,2
908e0f76-6bdf-4359-af7b-0fb23fd0f98f,2654005,sunset,1611,Leviatán Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,"viper,jett,kay/o,sova,cypher",1,1,1,2
a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,"omen,raze,breach,gekko,cypher",1,1,1,2
4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,"viper,jett,sova,killjoy,sage",1,1,2,1
5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),"omen,viper,phoenix,breach,sova",1,2,0,2
b5729ab0-3c59-45cd-8837-6222f10fca65,2653975,bind,96,G2 Esports,"brimstone,viper,yoru,fade,kay/o",1,2,0,2
d78544b9-d29f-4dea-b8df-eca35acd35d3,2653977,icebox,48457,KRÜ Esports,"viper,reyna,gekko,kay/o,killjoy",1,1,1,2
875600d4-44e3-4de6-9fcd-6e922d57763a,2653986,lotus,281,Evil Geniuses,"omen,viper,raze,fade,cypher",1,2,1,1
ec50a5f1-50cf-4882-a3ef-c70e314cffd1,2775983,split,81,MIBR (1),"omen,viper,jett,breach,tejo",1,2,0,2
ce9bb129-3b89-4f7f-9d15-fb5a632a2991,2775993,lotus,81,MIBR (1),"omen,viper,neon,breach,tejo",1,2,0,2
cb5e350e-e18a-426b-bfbe-90603d72f1c9,2775962,haven,81,MIBR (1),"omen,jett,breach,tejo,cypher",1,1,1,2
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,haven,1611,Leviatán Esports,"omen,jett,breach,tejo,vyse",1,1,1,2
24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,"harbor,viper,gekko,tejo,killjoy",0,2,1,2
e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,"viper,reyna,gekko,kay/o,killjoy",1,1,1,2
06f18451-66a2-4e5d-bdb1-46b3217bf668,2681844,icebox,96,G2 Esports,"harbor,viper,gekko,sova,killjoy",0,2,1,2
06f18451-66a2-4e5d-bdb1-46b3217bf668,2681844,icebox,1611,Leviatán Esports,"harbor,viper,jett,sova,killjoy",1,2,1,1
18736ff5-ebed-45d0-b453-320f5763e198,2681845,ascent,337,100 Thieves,"omen,jett,kay/o,sova,killjoy",1,1,1,2
3a81076b-9bc2-4e70-8f8d-296d2eec7cd5,2681846,abyss,1611,Leviatán Esports,"harbor,omen,jett,sova,cypher",1,2,1,1
b3891f68-1023-4467-b245-1a17d77d6bb6,2681812,icebox,3412,LOUD (1),"omen,viper,gekko,kay/o,killjoy",0,2,1,2
09d45f03-a09e-4ba2-be4e-e7482d5334fd,2681817,bind,281,Evil Geniuses,"brimstone,omen,raze,gekko,skye",1,2,0,2
9173600a-2430-49e8-8b38-6d1964606039,2681820,haven,1611,Leviatán Esports,"omen,neon,breach,sova,cypher",1,1,1,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,icebox,3412,LOUD (1),"harbor,omen,kay/o,sova,killjoy",0,2,1,2
0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,sunset,81,MIBR (1),"omen,raze,breach,gekko,cypher",1,1,1,2
84960f38-8a0e-4669-9060-161fb6891d54,2843060,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,vyse",1,2,1,1
6aba6aec-1b30-42d5-a966-02a8defdbffb,2843061,haven,337,100 Thieves,"omen,neon,yoru,sova,cypher",2,1,1,1
8fa1d515-4d32-49a6-85cf-c3dfafc116f5,2843063,corrode,96,G2 Esports,"omen,viper,waylay,fade,sage",1,2,1,1
