id,game_id,series_id,map_name,team_id,team_name,agent,agent_role,player_id,player_name
cf3b2d75-5225-4938-b869-5dc907abd896_97_sova,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,sova,Initiator,2513,brawk
cf3b2d75-5225-4938-b869-5dc907abd896_97_yoru,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,yoru,Duelist,297,Ethan
cf3b2d75-5225-4938-b869-5dc907abd896_97_cypher,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,cypher,Sentinel,74432,FNS
cf3b2d75-5225-4938-b869-5dc907abd896_97_omen,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,omen,Controller,2340,s0m
cf3b2d75-5225-4938-b869-5dc907abd896_97_jett,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,jett,Duelist,2358,mada
cf3b2d75-5225-4938-b869-5dc907abd896_81_jett,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,81,MIBR (1),jett,Duelist,14,aspas
cf3b2d75-5225-4938-b869-5dc907abd896_81_tejo,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,81,MIBR (1),tejo,Initiator,10630,Verno
cf3b2d75-5225-4938-b869-5dc907abd896_81_breach,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,81,MIBR (1),breach,Initiator,2837,artzin
cf3b2d75-5225-4938-b869-5dc907abd896_81_cypher,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,81,MIBR (1),cypher,Sentinel,3320,cortezia
cf3b2d75-5225-4938-b869-5dc907abd896_81_omen,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,81,MIBR (1),omen,Controller,629,xenom
acdef2ec-c074-4c19-b01e-31c90ee877c2_97_sova,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,sova,Initiator,2513,brawk
acdef2ec-c074-4c19-b01e-31c90ee877c2_97_harbor,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,harbor,Controller,297,Ethan
acdef2ec-c074-4c19-b01e-31c90ee877c2_97_killjoy,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,killjoy,Sentinel,74432,FNS
acdef2ec-c074-4c19-b01e-31c90ee877c2_97_viper,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,viper,Controller,2340,s0m
acdef2ec-c074-4c19-b01e-31c90ee877c2_97_jett,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,97,NRG,jett,Duelist,2358,mada
acdef2ec-c074-4c19-b01e-31c90ee877c2_81_jett,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),jett,Duelist,14,aspas
acdef2ec-c074-4c19-b01e-31c90ee877c2_81_sova,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),sova,Initiator,10630,Verno
acdef2ec-c074-4c19-b01e-31c90ee877c2_81_harbor,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),harbor,Controller,2837,artzin
acdef2ec-c074-4c19-b01e-31c90ee877c2_81_killjoy,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),killjoy,Sentinel,3320,cortezia
acdef2ec-c074-4c19-b01e-31c90ee877c2_81_viper,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,icebox,81,MIBR (1),viper,Controller,629,xenom
24f97577-541c-46ac-a30c-8098635ce529_96_gekko,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,gekko,Initiator,2347,JAWGEMO
24f97577-541c-46ac-a30c-8098635ce529_96_tejo,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,tejo,Initiator,2353,trent
24f97577-541c-46ac-a30c-8098635ce529_96_harbor,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,harbor,Controller,2349,valyn
24f97577-541c-46ac-a30c-8098635ce529_96_viper,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,viper,Controller,2351,JonahP
24f97577-541c-46ac-a30c-8098635ce529_96_killjoy,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,96,G2 Esports,killjoy,Sentinel,1192,leaf
24f97577-541c-46ac-a30c-8098635ce529_79_viper,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,79,Cloud9,viper,Controller,10612,v1c
24f97577-541c-46ac-a30c-8098635ce529_79_jett,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,79,Cloud9,jett,Duelist,10636,OXY
24f97577-541c-46ac-a30c-8098635ce529_79_harbor,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,79,Cloud9,harbor,Controller,1195,mitch
24f97577-541c-46ac-a30c-8098635ce529_79_sova,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,79,Cloud9,sova,Initiator,1193,Xeppaa
24f97577-541c-46ac-a30c-8098635ce529_79_killjoy,24f97577-541c-46ac-a30c-8098635ce529,2775977,icebox,79,Cloud9,killjoy,Sentinel,2348,neT
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_96_yoru,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,yoru,Duelist,2347,JAWGEMO
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_96_tejo,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,tejo,Initiator,2353,trent
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_96_astra,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,astra,Controller,2349,valyn
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_96_breach,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,breach,Initiator,2351,JonahP
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_96_vyse,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,96,G2 Esports,vyse,Sentinel,1192,leaf
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_79_omen,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,omen,Controller,10612,v1c
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_79_jett,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,jett,Duelist,10636,OXY
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_79_breach,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,breach,Initiator,1195,mitch
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_79_sova,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,sova,Initiator,1193,Xeppaa
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_79_cypher,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,haven,79,Cloud9,cypher,Sentinel,2348,neT
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_96_yoru,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,yoru,Duelist,2347,JAWGEMO
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_96_tejo,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,tejo,Initiator,2353,trent
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_96_astra,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,astra,Controller,2349,valyn
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_96_fade,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,fade,Initiator,2351,JonahP
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_96_vyse,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,96,G2 Esports,vyse,Sentinel,1192,leaf
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_79_astra,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,astra,Controller,10612,v1c
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_79_jett,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,jett,Duelist,10636,OXY
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_79_sova,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,sova,Initiator,1195,mitch
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_79_yoru,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,yoru,Duelist,1193,Xeppaa
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_79_cypher,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,pearl,79,Cloud9,cypher,Sentinel,2348,neT
048192f2-dd93-493b-b943-ac291debe55b_81_jett,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,81,MIBR (1),jett,Duelist,14,aspas
048192f2-dd93-493b-b943-ac291debe55b_81_sova,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,81,MIBR (1),sova,Initiator,10630,Verno
048192f2-dd93-493b-b943-ac291debe55b_81_harbor,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,81,MIBR (1),harbor,Controller,2837,artzin
048192f2-dd93-493b-b943-ac291debe55b_81_killjoy,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,81,MIBR (1),killjoy,Sentinel,3320,cortezia
048192f2-dd93-493b-b943-ac291debe55b_81_viper,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,81,MIBR (1),viper,Controller,629,xenom
048192f2-dd93-493b-b943-ac291debe55b_99_killjoy,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,killjoy,Sentinel,48,Heat
048192f2-dd93-493b-b943-ac291debe55b_99_tejo,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,tejo,Initiator,32030,Pryze
048192f2-dd93-493b-b943-ac291debe55b_99_kay/o,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,kay/o,Initiator,2646,raafa
048192f2-dd93-493b-b943-ac291debe55b_99_jett,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,jett,Duelist,3314,havoc
048192f2-dd93-493b-b943-ac291debe55b_99_viper,048192f2-dd93-493b-b943-ac291debe55b,2775978,icebox,99,FURIA,viper,Controller,51,khalil
cb66f826-0192-4950-bd53-28a5b4a874cb_81_jett,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,81,MIBR (1),jett,Duelist,14,aspas
cb66f826-0192-4950-bd53-28a5b4a874cb_81_sova,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,81,MIBR (1),sova,Initiator,10630,Verno
cb66f826-0192-4950-bd53-28a5b4a874cb_81_kay/o,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,81,MIBR (1),kay/o,Initiator,2837,artzin
cb66f826-0192-4950-bd53-28a5b4a874cb_81_cypher,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,81,MIBR (1),cypher,Sentinel,3320,cortezia
cb66f826-0192-4950-bd53-28a5b4a874cb_81_omen,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,81,MIBR (1),omen,Controller,629,xenom
cb66f826-0192-4950-bd53-28a5b4a874cb_99_vyse,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,99,FURIA,vyse,Sentinel,48,Heat
cb66f826-0192-4950-bd53-28a5b4a874cb_99_sova,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,99,FURIA,sova,Initiator,32030,Pryze
cb66f826-0192-4950-bd53-28a5b4a874cb_99_kay/o,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,99,FURIA,kay/o,Initiator,2646,raafa
cb66f826-0192-4950-bd53-28a5b4a874cb_99_jett,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,99,FURIA,jett,Duelist,3314,havoc
cb66f826-0192-4950-bd53-28a5b4a874cb_99_omen,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,ascent,99,FURIA,omen,Controller,51,khalil
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_81_jett,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),jett,Duelist,14,aspas
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_81_tejo,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),tejo,Initiator,10630,Verno
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_81_breach,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),breach,Initiator,2837,artzin
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_81_omen,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),omen,Controller,3320,cortezia
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_81_viper,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,81,MIBR (1),viper,Controller,629,xenom
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_99_viper,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,99,FURIA,viper,Controller,48,Heat
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_99_tejo,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,99,FURIA,tejo,Initiator,32030,Pryze
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_99_breach,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,99,FURIA,breach,Initiator,2646,raafa
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_99_yoru,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,99,FURIA,yoru,Duelist,3314,havoc
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_99_omen,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,split,99,FURIA,omen,Controller,51,khalil
dd47bbd2-528c-4352-a32f-95fedd5c1396_97_tejo,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,tejo,Initiator,2513,brawk
dd47bbd2-528c-4352-a32f-95fedd5c1396_97_breach,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,breach,Initiator,297,Ethan
dd47bbd2-528c-4352-a32f-95fedd5c1396_97_cypher,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,cypher,Sentinel,74432,FNS
dd47bbd2-528c-4352-a32f-95fedd5c1396_97_brimstone,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,brimstone,Controller,2340,s0m
dd47bbd2-528c-4352-a32f-95fedd5c1396_97_raze,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,97,NRG,raze,Duelist,2358,mada
dd47bbd2-528c-4352-a32f-95fedd5c1396_1611_neon,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,1611,Leviatán Esports,neon,Duelist,207,kiNgg
dd47bbd2-528c-4352-a32f-95fedd5c1396_1611_tejo,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,1611,Leviatán Esports,tejo,Initiator,2515,C0M
dd47bbd2-528c-4352-a32f-95fedd5c1396_1611_breach,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,1611,Leviatán Esports,breach,Initiator,2890,Rossy
dd47bbd2-528c-4352-a32f-95fedd5c1396_1611_brimstone,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,1611,Leviatán Esports,brimstone,Controller,11334,Demon1
dd47bbd2-528c-4352-a32f-95fedd5c1396_1611_vyse,dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,fracture,1611,Leviatán Esports,vyse,Sentinel,2343,tex
e6fc1711-5d21-479d-9115-484951ff346d_97_gekko,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,gekko,Initiator,2513,brawk
e6fc1711-5d21-479d-9115-484951ff346d_97_kay/o,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,kay/o,Initiator,297,Ethan
e6fc1711-5d21-479d-9115-484951ff346d_97_killjoy,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,killjoy,Sentinel,74432,FNS
e6fc1711-5d21-479d-9115-484951ff346d_97_viper,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,viper,Controller,2340,s0m
e6fc1711-5d21-479d-9115-484951ff346d_97_reyna,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,97,NRG,reyna,Duelist,2358,mada
e6fc1711-5d21-479d-9115-484951ff346d_1611_viper,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,viper,Controller,207,kiNgg
e6fc1711-5d21-479d-9115-484951ff346d_1611_tejo,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,tejo,Initiator,2515,C0M
e6fc1711-5d21-479d-9115-484951ff346d_1611_kay/o,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,kay/o,Initiator,2890,Rossy
e6fc1711-5d21-479d-9115-484951ff346d_1611_jett,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,jett,Duelist,11334,Demon1
e6fc1711-5d21-479d-9115-484951ff346d_1611_killjoy,e6fc1711-5d21-479d-9115-484951ff346d,2775982,icebox,1611,Leviatán Esports,killjoy,Sentinel,2343,tex
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_48457_jett,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,jett,Duelist,77,keznitdeuS
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_48457_cypher,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,cypher,Sentinel,3078,Shyy
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_48457_omen,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,omen,Controller,208,Melser
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_48457_sova,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,sova,Initiator,10985,mta
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_48457_kay/o,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,48457,KRÜ Esports,kay/o,Initiator,48,heat
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_79_killjoy,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,killjoy,Sentinel,725,moose
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_79_omen,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,omen,Controller,91,vanity
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_79_jett,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,jett,Duelist,10636,OXY
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_79_sova,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,sova,Initiator,11968,Runi
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d_79_kay/o,6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,abyss,79,Cloud9,kay/o,Initiator,1193,Xeppaa
b5932ad8-88f8-4626-b6de-339c4f7d673e_48457_raze,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,raze,Duelist,77,keznitdeuS
b5932ad8-88f8-4626-b6de-339c4f7d673e_48457_killjoy,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,killjoy,Sentinel,3078,Shyy
b5932ad8-88f8-4626-b6de-339c4f7d673e_48457_omen,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,omen,Controller,208,Melser
b5932ad8-88f8-4626-b6de-339c4f7d673e_48457_viper,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,viper,Controller,10985,mta
b5932ad8-88f8-4626-b6de-339c4f7d673e_48457_fade,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,48457,KRÜ Esports,fade,Initiator,48,heat
b5932ad8-88f8-4626-b6de-339c4f7d673e_79_killjoy,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,79,Cloud9,killjoy,Sentinel,725,moose
b5932ad8-88f8-4626-b6de-339c4f7d673e_79_omen,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,79,Cloud9,omen,Controller,91,vanity
b5932ad8-88f8-4626-b6de-339c4f7d673e_79_raze,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,79,Cloud9,raze,Duelist,10636,OXY
b5932ad8-88f8-4626-b6de-339c4f7d673e_79_clove,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,79,Cloud9,clove,Controller,11968,Runi
b5932ad8-88f8-4626-b6de-339c4f7d673e_79_gekko,b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,lotus,79,Cloud9,gekko,Initiator,1193,Xeppaa
67d5b287-174a-46a8-af5c-e6094c786190_48457_neon,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,neon,Duelist,77,keznitdeuS
67d5b287-174a-46a8-af5c-e6094c786190_48457_cypher,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,cypher,Sentinel,3078,Shyy
67d5b287-174a-46a8-af5c-e6094c786190_48457_omen,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,omen,Controller,208,Melser
67d5b287-174a-46a8-af5c-e6094c786190_48457_sova,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,sova,Initiator,10985,mta
67d5b287-174a-46a8-af5c-e6094c786190_48457_breach,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,48457,KRÜ Esports,breach,Initiator,48,heat
67d5b287-174a-46a8-af5c-e6094c786190_79_killjoy,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,killjoy,Sentinel,725,moose
67d5b287-174a-46a8-af5c-e6094c786190_79_omen,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,omen,Controller,91,vanity
67d5b287-174a-46a8-af5c-e6094c786190_79_jett,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,jett,Duelist,10636,OXY
67d5b287-174a-46a8-af5c-e6094c786190_79_sova,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,sova,Initiator,11968,Runi
67d5b287-174a-46a8-af5c-e6094c786190_79_breach,67d5b287-174a-46a8-af5c-e6094c786190,2681840,haven,79,Cloud9,breach,Initiator,1193,Xeppaa
2b2ae93c-0d10-4db7-87a1-54493096bea2_1079_omen,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,1079,Sentinels,omen,Controller,90,TenZ
2b2ae93c-0d10-4db7-87a1-54493096bea2_1079_jett,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,1079,Sentinels,jett,Duelist,287,zekken
2b2ae93c-0d10-4db7-87a1-54493096bea2_1079_killjoy,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,1079,Sentinels,killjoy,Sentinel,2512,johnqt
2b2ae93c-0d10-4db7-87a1-54493096bea2_1079_breach,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,1079,Sentinels,breach,Initiator,94,Zellsis
2b2ae93c-0d10-4db7-87a1-54493096bea2_1079_sova,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,1079,Sentinels,sova,Initiator,3260,Sacy
2b2ae93c-0d10-4db7-87a1-54493096bea2_337_sova,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,sova,Initiator,2341,eeiu
2b2ae93c-0d10-4db7-87a1-54493096bea2_337_omen,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,omen,Controller,727,bang
2b2ae93c-0d10-4db7-87a1-54493096bea2_337_cypher,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,cypher,Sentinel,2345,Boostio
2b2ae93c-0d10-4db7-87a1-54493096bea2_337_iso,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,iso,Duelist,2361,Cryo
2b2ae93c-0d10-4db7-87a1-54493096bea2_337_yoru,2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,haven,337,100 Thieves,yoru,Duelist,296,Asuna
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_1079_omen,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,1079,Sentinels,omen,Controller,90,TenZ
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_1079_jett,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,1079,Sentinels,jett,Duelist,287,zekken
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_1079_deadlock,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,1079,Sentinels,deadlock,Sentinel,2512,johnqt
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_1079_cypher,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,1079,Sentinels,cypher,Sentinel,94,Zellsis
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_1079_sova,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,1079,Sentinels,sova,Initiator,3260,Sacy
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_337_sova,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,337,100 Thieves,sova,Initiator,2341,eeiu
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_337_omen,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,337,100 Thieves,omen,Controller,727,bang
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_337_killjoy,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,337,100 Thieves,killjoy,Sentinel,2345,Boostio
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_337_jett,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,337,100 Thieves,jett,Duelist,2361,Cryo
77e06cdf-1533-4c85-8bd6-f1521e5d6e95_337_kay/o,77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,ascent,337,100 Thieves,kay/o,Initiator,296,Asuna
740cb082-3c54-498d-9255-c0dd35140558_48457_jett,740cb082-3c54-498d-9255-c0dd35140558,2681842,icebox,48457,KRÜ Esports,jett,Duelist,77,keznitdeuS
740cb082-3c54-498d-9255-c0dd35140558_48457_killjoy,740cb082-3c54-498d-9255-c0dd35140558,2681842,icebox,48457,KRÜ Esports,killjoy,Sentinel,3078,Shyy
