game_id,series_id,sequence_number,map_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,winner_team_id,team1_start_side,started,finished,total_rounds
020cf554-a91d-4aa2-81f9-79287b3d5c5e,2681809,1,ascent,81,MIBR (1),1611,Leviatán Esports,9,13,1611,attacker,true,true,22
88d0fdf2-686f-4fb8-a679-36a2e26e9f3d,2681809,2,icebox,81,MIBR (1),1611,Leviatán Esports,7,13,1611,attacker,true,true,20
c1c25c9b-82bc-4a5d-bbc2-2befcd034748,2681811,1,icebox,99,FURIA,337,100 Thieves,14,12,99,attacker,true,true,26
b5989047-9486-4c74-ae17-2d28b2f7fe68,2681811,2,haven,99,FURIA,337,100 Thieves,16,14,99,attacker,true,true,30
8a4945ed-21e8-48e1-8440-5f8985b34529,2681812,1,lotus,3412,LOUD (1),281,Evil Geniuses,12,7,3412,defender,true,true,19
a70ac7a9-982b-435b-9b3d-4b1826f0ef7f,2681812,2,sunset,3412,LOUD (1),281,Evil Geniuses,6,13,281,defender,true,true,19
b3891f68-1023-4467-b245-1a17d77d6bb6,2681812,3,icebox,3412,LOUD (1),281,Evil Geniuses,11,13,281,attacker,true,true,24
09d45f03-a09e-4ba2-be4e-e7482d5334fd,2681817,1,bind,281,Evil Geniuses,99,FURIA,13,5,281,attacker,true,true,18
b74e9644-2394-49a5-bb31-4973ea728ffc,2681817,2,lotus,281,Evil Geniuses,99,FURIA,13,4,281,defender,true,true,17
87831b61-caaa-467d-bee3-9d1016b08546,2681819,1,ascent,3412,LOUD (1),81,MIBR (1),13,7,3412,defender,true,true,20
303dfa6a-8659-4d40-b8ca-bb1f7f7202ec,2681819,2,lotus,3412,LOUD (1),81,MIBR (1),11,13,81,defender,true,true,24
1183426c-c115-4085-8c22-2ba1ef6efef8,2681819,3,sunset,3412,LOUD (1),81,MIBR (1),13,9,3412,defender,true,true,22
693dc11d-c83b-4871-87c2-ae34835357ba,2681820,1,bind,1611,Leviatán Esports,337,100 Thieves,13,10,1611,defender,true,true,23
9173600a-2430-49e8-8b38-6d1964606039,2681820,2,haven,1611,Leviatán Esports,337,100 Thieves,13,4,1611,defender,true,true,17
06b91140-eaa0-41e7-b8cc-1b88f9996faf,2681823,1,icebox,281,Evil Geniuses,1611,Leviatán Esports,5,13,1611,attacker,true,true,18
6e09564c-41e4-4113-8257-3f75b148d181,2681823,2,sunset,281,Evil Geniuses,1611,Leviatán Esports,10,13,1611,attacker,true,true,23
bfe4aeb9-c40c-4e5d-8978-17d7e9aeb303,2681824,1,haven,3412,LOUD (1),99,FURIA,13,11,3412,defender,true,true,24
f441a093-83a4-4e7c-9e9f-b014868b25f4,2681824,2,icebox,3412,LOUD (1),99,FURIA,10,13,99,attacker,true,true,23
00c5b440-eee3-423b-a01c-954a8c96a7c7,2681824,3,bind,3412,LOUD (1),99,FURIA,9,13,99,defender,true,true,22
2c175eba-f724-4432-8e97-7a2f534a3a04,2681826,1,icebox,81,MIBR (1),337,100 Thieves,5,13,337,attacker,true,true,18
b0eb7b8b-8876-47b7-9504-e6cafbf5c015,2681826,2,split,81,MIBR (1),337,100 Thieves,6,13,337,attacker,true,true,19
7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,1,lotus,3412,LOUD (1),1611,Leviatán Esports,11,13,1611,defender,true,true,24
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,icebox,3412,LOUD (1),1611,Leviatán Esports,6,13,1611,attacker,true,true,19
