team_id,map_name,is_pistol_round,weapon_name,total_kills,games_with_weapon
281,ascent,true,ghost,3,1
97,bind,false,frenzy,2,2
48457,corrode,true,ghost,2,1
337,corrode,false,bulldog,2,1
3412,corrode,false,ghost,3,1
3412,bind,false,bucky,2,1
97,lotus,true,phantom,7,1
337,lotus,false,ghost,5,2
99,breeze,false,ghost,1,1
97,breeze,false,guardian,23,4
97,ascent,false,guardian,11,4
79,bind,false,vandal,192,5
81,split,false,spectre,16,3
79,split,false,classic,1,1
79,split,false,spectre,8,3
79,lotus,false,guardian,27,11
81,lotus,true,classic,14,7
99,split,true,ghost,14,4
81,split,false,classic,17,9
81,breeze,true,sheriff,5,2
81,breeze,false,marshal,1,1
81,breeze,false,spectre,1,1
81,breeze,false,classic,2,1
79,ascent,false,bulldog,18,6
3412,ascent,false,shorty,2,2
1611,bind,false,bulldog,8,4
337,bind,false,bulldog,42,13
337,split,false,bulldog,10,5
1611,split,false,vandal,86,4
1611,icebox,false,operator,44,12
1079,split,false,guardian,18,8
96,sunset,false,sheriff,12,4
96,sunset,false,phantom,38,4
1079,sunset,true,classic,3,2
96,split,false,vandal,273,10
281,pearl,true,classic,14,4
281,pearl,false,shorty,2,2
53367,lotus,false,guardian,8,2
48457,haven,true,ghost,50,9
1079,split,false,bucky,3,2
1079,pearl,false,guardian,16,8
99,haven,true,ghost,14,4
96,lotus,false,vandal,472,16
79,abyss,false,phantom,24,2
96,abyss,false,phantom,56,4
79,abyss,false,outlaw,3,1
79,abyss,false,sheriff,6,2
96,abyss,false,sheriff,8,4
96,abyss,false,outlaw,4,2
1079,abyss,false,shorty,2,2
1079,pearl,false,bucky,5,3
48457,bind,false,shorty,1,1
48457,abyss,true,classic,6,2
48457,split,false,stinger,13,4
1079,pearl,true,phantom,15,1
81,pearl,true,operator,9,1
96,fracture,false,bulldog,7,2
1079,fracture,false,bulldog,2,1
96,icebox,true,sheriff,1,1
1611,lotus,false,sheriff,35,12
1611,lotus,false,phantom,293,12
1611,icebox,true,vandal,3,1
1611,ascent,false,vandal,277,9
96,ascent,false,operator,33,9
96,bind,true,classic,13,6
337,breeze,false,ghost,2,1
3412,breeze,false,vandal,57,1
1079,icebox,true,classic,16,5
81,sunset,false,stinger,9,4
97,split,false,phantom,26,2
281,split,false,guardian,8,2
281,breeze,false,phantom,15,1
1079,lotus,false,ghost,4,2
97,split,false,outlaw,2,1
97,split,false,sheriff,1,1
96,icebox,false,guardian,12,4
81,icebox,false,shorty,7,5
337,fracture,false,vandal,46,2
97,haven,false,phantom,78,5
337,haven,false,shorty,4,3
281,fracture,false,operator,5,1
281,fracture,true,classic,1,1
281,icebox,false,ghost,3,3
81,lotus,false,shorty,4,4
281,split,false,bucky,6,2
96,ascent,false,judge,7,3
48457,fracture,false,stinger,7,2
3412,split,false,ghost,6,2
97,fracture,false,guardian,1,1
99,fracture,false,ghost,1,1
81,haven,false,spectre,3,2
81,haven,false,classic,5,4
99,ascent,true,frenzy,1,1
81,pearl,false,bulldog,2,1
79,lotus,false,bucky,1,1
79,haven,false,guardian,12,4
1611,lotus,false,outlaw,15,5
79,pearl,false,ghost,1,1
97,haven,false,sheriff,4,3
97,icebox,true,ghost,16,4
97,icebox,false,classic,6,3
99,icebox,false,classic,6,3
337,abyss,false,guardian,1,1
337,ascent,false,classic,1,1
48457,sunset,false,operator,10,3
337,haven,true,vandal,5,1
99,bind,false,guardian,3,2
99,sunset,false,guardian,11,2
79,split,false,marshal,1,1
1611,corrode,false,guardian,3,1
79,corrode,false,stinger,2,2
96,sunset,true,frenzy,3,2
96,sunset,false,outlaw,3,2
1079,corrode,false,guardian,1,1
53367,ascent,false,phantom,33,2
53367,ascent,true,classic,4,2
53367,ascent,false,sheriff,9,2
3412,bind,false,shorty,2,2
81,corrode,true,sheriff,5,1
81,corrode,false,stinger,1,1
48457,corrode,false,guardian,2,2
337,corrode,true,ghost,4,1
337,corrode,false,classic,1,1
337,corrode,false,marshal,1,1
97,haven,false,outlaw,5,2
97,lotus,false,odin,25,3
99,breeze,false,classic,5,2
97,breeze,false,operator,21,4
99,breeze,false,spectre,1,1
97,ascent,false,operator,24,4
81,bind,false,vandal,222,7
81,lotus,true,ghost,53,11
79,lotus,false,judge,12,4
99,split,true,classic,9,4
81,split,false,ghost,12,6
97,ascent,true,vandal,3,1
81,bind,true,vandal,7,2
81,ascent,false,vandal,223,7
3412,split,false,classic,11,4
3412,split,false,spectre,11,3
1079,ascent,false,odin,22,2
1611,icebox,false,guardian,60,16
1079,lotus,false,spectre,11,3
337,lotus,false,bulldog,16,5
1079,bind,false,classic,14,5
1079,sunset,true,ghost,18,3
1079,split,false,operator,4,2
3412,split,true,sheriff,6,3
281,split,false,operator,6,3
281,split,false,judge,2,2
3412,split,true,phantom,1,1
281,pearl,true,ghost,11,4
3412,pearl,false,vandal,97,2
99,haven,true,classic,6,2
99,lotus,false,shorty,1,1
79,fracture,true,vandal,3,1
3412,haven,false,bulldog,16,5
48457,haven,false,vandal,261,9
1079,pearl,false,operator,10,3
1611,haven,false,vandal,265,10
48457,abyss,true,ghost,13,3
48457,abyss,false,bulldog,4,2
1079,lotus,false,classic,26,7
1079,split,false,judge,3,2
1079,haven,false,phantom,142,5
96,ascent,false,guardian,24,8
3412,bind,true,sheriff,2,2
337,icebox,false,shorty,2,2
337,sunset,false,stinger,26,5
1611,sunset,false,sheriff,32,10
1611,sunset,false,phantom,193,10
337,ascent,false,ghost,7,3
96,bind,true,ghost,32,8
96,bind,false,bulldog,29,7
48457,icebox,false,shorty,4,3
337,breeze,false,classic,1,1
79,icebox,false,stinger,5,4
281,lotus,false,vandal,298,10
281,icebox,false,classic,15,5
1079,icebox,true,ghost,22,4
1079,icebox,false,vandal,172,5
99,icebox,false,ghost,2,1
48457,breeze,false,vandal,107,2
48457,sunset,false,guardian,19,4
97,split,true,sheriff,2,1
99,breeze,false,marshal,1,1
1079,bind,false,spectre,2,1
48457,breeze,true,sheriff,4,1
97,bind,false,sheriff,8,3
96,icebox,false,operator,3,1
79,pearl,false,classic,5,2
281,fracture,true,ghost,6,1
281,fracture,false,guardian,2,1
79,fracture,false,guardian,5,1
79,fracture,false,bucky,1,1
281,icebox,true,sheriff,6,2
281,icebox,false,marshal,3,2
281,icebox,true,phantom,2,1
79,icebox,true,operator,2,1
96,split,true,vandal,1,1
337,split,true,phantom,4,1
337,pearl,false,shorty,1,1
96,pearl,true,vandal,11,1
337,pearl,true,vandal,3,1
81,haven,false,ghost,4,3
96,lotus,true,vandal,11,2
1079,haven,false,outlaw,3,2
96,ascent,false,bucky,3,3
3412,fracture,false,phantom,2,1
3412,fracture,false,outlaw,7,1
3412,fracture,false,sheriff,1,1
48457,haven,true,classic,18,7
79,pearl,false,spectre,1,1
97,pearl,false,stinger,6,1
99,ascent,false,shorty,1,1
99,fracture,false,classic,1,1
99,fracture,false,spectre,1,1
79,split,false,ghost,3,2
1611,pearl,false,bulldog,7,1
79,lotus,false,operator,3,2
79,haven,false,judge,3,2
79,haven,false,operator,2,2
1611,fracture,false,vandal,98,2
97,icebox,true,classic,8,4
97,icebox,false,ghost,2,1
1079,haven,false,sheriff,2,1
1611,sunset,false,outlaw,7,3
337,abyss,false,operator,4,1
48457,ascent,false,classic,5,4
1611,abyss,false,stinger,4,1
1611,haven,true,shorty,1,1
96,haven,false,odin,1,1
99,bind,false,judge,2,1
99,bind,false,operator,4,1
3412,lotus,true,sheriff,4,1
99,sunset,false,operator,2,1
48457,ascent,false,marshal,4,3
48457,ascent,false,spectre,9,3
97,ascent,false,judge,1,1
79,sunset,true,vandal,2,1
1611,corrode,false,operator,4,1
96,corrode,true,frenzy,2,1
97,corrode,false,odin,12,2
97,bind,false,phantom,61,3
97,bind,false,outlaw,1,1
48457,sunset,false,bucky,1,1
281,sunset,true,sheriff,1,1
53367,sunset,false,shorty,1,1
53367,ascent,true,ghost,8,2
1079,corrode,false,operator,6,1
337,corrode,true,classic,1,1
3412,corrode,false,bulldog,5,1
97,lotus,true,frenzy,3,1
97,haven,true,vandal,2,1
1611,bind,true,frenzy,1,1
337,sunset,true,frenzy,1,1
