id,game_id,series_id,round_number,team_id,weapon_name,kill_count
22bb6096-8b8d-460c-8f76-11006184e573_12_1079_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,12,1079,phantom,1
22bb6096-8b8d-460c-8f76-11006184e573_12_1079_vandal,22bb6096-8b8d-460c-8f76-11006184e573,2775988,12,1079,vandal,2
22bb6096-8b8d-460c-8f76-11006184e573_12_96_vandal,22bb6096-8b8d-460c-8f76-11006184e573,2775988,12,96,vandal,5
22bb6096-8b8d-460c-8f76-11006184e573_13_1079_ghost,22bb6096-8b8d-460c-8f76-11006184e573,2775988,13,1079,ghost,2
22bb6096-8b8d-460c-8f76-11006184e573_13_96_ghost,22bb6096-8b8d-460c-8f76-11006184e573,2775988,13,96,ghost,4
22bb6096-8b8d-460c-8f76-11006184e573_13_96_classic,22bb6096-8b8d-460c-8f76-11006184e573,2775988,13,96,classic,1
22bb6096-8b8d-460c-8f76-11006184e573_14_1079_classic,22bb6096-8b8d-460c-8f76-11006184e573,2775988,14,1079,classic,2
22bb6096-8b8d-460c-8f76-11006184e573_14_96_stinger,22bb6096-8b8d-460c-8f76-11006184e573,2775988,14,96,stinger,4
22bb6096-8b8d-460c-8f76-11006184e573_14_96_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,14,96,phantom,1
22bb6096-8b8d-460c-8f76-11006184e573_15_1079_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,1079,phantom,1
22bb6096-8b8d-460c-8f76-11006184e573_15_1079_vandal,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,1079,vandal,3
22bb6096-8b8d-460c-8f76-11006184e573_15_1079_classic,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,1079,classic,1
22bb6096-8b8d-460c-8f76-11006184e573_15_96_bucky,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,96,bucky,1
22bb6096-8b8d-460c-8f76-11006184e573_15_96_bulldog,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,96,bulldog,1
22bb6096-8b8d-460c-8f76-11006184e573_15_96_stinger,22bb6096-8b8d-460c-8f76-11006184e573,2775988,15,96,stinger,2
22bb6096-8b8d-460c-8f76-11006184e573_16_1079_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,1079,phantom,1
22bb6096-8b8d-460c-8f76-11006184e573_16_1079_guardian,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,1079,guardian,1
22bb6096-8b8d-460c-8f76-11006184e573_16_1079_vandal,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,1079,vandal,1
22bb6096-8b8d-460c-8f76-11006184e573_16_96_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,96,phantom,3
22bb6096-8b8d-460c-8f76-11006184e573_16_96_vandal,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,96,vandal,1
22bb6096-8b8d-460c-8f76-11006184e573_16_96_shorty,22bb6096-8b8d-460c-8f76-11006184e573,2775988,16,96,shorty,1
22bb6096-8b8d-460c-8f76-11006184e573_17_96_judge,22bb6096-8b8d-460c-8f76-11006184e573,2775988,17,96,judge,1
22bb6096-8b8d-460c-8f76-11006184e573_17_96_spectre,22bb6096-8b8d-460c-8f76-11006184e573,2775988,17,96,spectre,1
22bb6096-8b8d-460c-8f76-11006184e573_17_96_phantom,22bb6096-8b8d-460c-8f76-11006184e573,2775988,17,96,phantom,2
22bb6096-8b8d-460c-8f76-11006184e573_17_96_guardian,22bb6096-8b8d-460c-8f76-11006184e573,2775988,17,96,guardian,1
22bb6096-8b8d-460c-8f76-11006184e573_18_1079_stinger,22bb6096-8b8d-460c-8f76-11006184e573,2775988,18,1079,stinger,2
22bb6096-8b8d-460c-8f76-11006184e573_18_96_judge,22bb6096-8b8d-460c-8f76-11006184e573,2775988,18,96,judge,3
22bb6096-8b8d-460c-8f76-11006184e573_18_96_bulldog,22bb6096-8b8d-460c-8f76-11006184e573,2775988,18,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_1_1079_classic,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,1,1079,classic,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_1_1079_ghost,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,1,1079,ghost,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_1_96_classic,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,1,96,classic,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_1_96_ghost,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,1,96,ghost,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_2_96_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,2,96,stinger,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_2_96_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,2,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_2_96_outlaw,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,2,96,outlaw,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_3_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,3,1079,phantom,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_3_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,3,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_3_96_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,3,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_3_96_outlaw,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,3,96,outlaw,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_4_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,4,1079,vandal,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_4_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,4,1079,phantom,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_4_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,4,96,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_5_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,5,1079,phantom,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_5_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,5,1079,vandal,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_5_96_sheriff,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,5,96,sheriff,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_6_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,6,1079,phantom,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_6_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,6,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_6_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,6,96,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_7_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,7,1079,phantom,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_7_96_guardian,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,7,96,guardian,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_7_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,7,96,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_8_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,8,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_8_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,8,96,vandal,5
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_9_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,9,1079,vandal,5
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_9_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,9,96,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_9_96_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,9,96,phantom,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_10_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,10,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_10_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,10,96,vandal,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_11_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,11,96,vandal,5
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_12_1079_guardian,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,12,1079,guardian,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_12_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,12,1079,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_12_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,12,96,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_13_1079_ghost,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,13,1079,ghost,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_13_96_ghost,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,13,96,ghost,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_13_96_classic,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,13,96,classic,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_13_96_melee,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,13,96,melee,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_14_96_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,14,96,stinger,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_14_96_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,14,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_14_96_spectre,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,14,96,spectre,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_14_96_guardian,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,14,96,guardian,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_15_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,15,1079,phantom,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_15_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,15,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_15_96_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,15,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_15_96_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,15,96,stinger,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_16_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,16,1079,phantom,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_16_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,16,1079,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_16_96_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,16,96,phantom,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_16_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,16,96,vandal,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_17_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,17,1079,vandal,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_17_1079_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,17,1079,stinger,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_17_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,17,1079,phantom,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_17_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,17,96,vandal,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_18_1079_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,18,1079,bulldog,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_18_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,18,1079,vandal,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_18_96_sheriff,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,18,96,sheriff,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_19_1079_outlaw,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,19,1079,outlaw,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_19_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,19,1079,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_19_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,19,96,vandal,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_20_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,20,1079,phantom,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_20_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,20,1079,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_20_96_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,20,96,stinger,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_21_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,21,1079,vandal,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_21_1079_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,21,1079,phantom,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_21_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,21,96,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_21_96_phantom,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,21,96,phantom,3
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_22_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,22,1079,vandal,5
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_22_96_bulldog,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,22,96,bulldog,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_22_96_guardian,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,22,96,guardian,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_23_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,23,1079,vandal,4
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_23_96_stinger,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,23,96,stinger,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_23_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,23,96,vandal,2
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_23_96_classic,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,23,96,classic,1
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_24_1079_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,24,1079,vandal,5
0090f853-9c8e-485a-ad16-7b1e7b9bccc4_24_96_vandal,0090f853-9c8e-485a-ad16-7b1e7b9bccc4,2775988,24,96,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_1_1079_sheriff,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,1,1079,sheriff,1
52948b3a-3f92-4983-9892-2ca1e65ee667_1_1079_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,1,1079,classic,2
52948b3a-3f92-4983-9892-2ca1e65ee667_1_1079_ghost,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,1,1079,ghost,2
52948b3a-3f92-4983-9892-2ca1e65ee667_1_96_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,1,96,classic,2
52948b3a-3f92-4983-9892-2ca1e65ee667_1_96_ghost,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,1,96,ghost,1
52948b3a-3f92-4983-9892-2ca1e65ee667_2_1079_bulldog,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,2,1079,bulldog,1
52948b3a-3f92-4983-9892-2ca1e65ee667_2_96_stinger,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,2,96,stinger,5
52948b3a-3f92-4983-9892-2ca1e65ee667_3_1079_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,3,1079,classic,2
52948b3a-3f92-4983-9892-2ca1e65ee667_3_96_bulldog,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,3,96,bulldog,5
52948b3a-3f92-4983-9892-2ca1e65ee667_4_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,4,1079,phantom,5
52948b3a-3f92-4983-9892-2ca1e65ee667_4_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,4,96,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_5_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,5,1079,phantom,2
52948b3a-3f92-4983-9892-2ca1e65ee667_6_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,6,1079,phantom,5
52948b3a-3f92-4983-9892-2ca1e65ee667_6_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,6,96,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_7_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,7,1079,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_7_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,7,1079,phantom,3
52948b3a-3f92-4983-9892-2ca1e65ee667_7_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,7,96,vandal,4
52948b3a-3f92-4983-9892-2ca1e65ee667_8_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,8,1079,vandal,3
52948b3a-3f92-4983-9892-2ca1e65ee667_8_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,8,1079,phantom,2
52948b3a-3f92-4983-9892-2ca1e65ee667_8_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,8,96,vandal,3
52948b3a-3f92-4983-9892-2ca1e65ee667_9_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,9,1079,phantom,4
52948b3a-3f92-4983-9892-2ca1e65ee667_9_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,9,1079,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_9_96_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,9,96,classic,1
52948b3a-3f92-4983-9892-2ca1e65ee667_10_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,10,1079,phantom,3
52948b3a-3f92-4983-9892-2ca1e65ee667_10_1079_outlaw,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,10,1079,outlaw,2
52948b3a-3f92-4983-9892-2ca1e65ee667_10_96_stinger,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,10,96,stinger,2
52948b3a-3f92-4983-9892-2ca1e65ee667_11_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,11,1079,phantom,5
52948b3a-3f92-4983-9892-2ca1e65ee667_11_96_guardian,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,11,96,guardian,1
52948b3a-3f92-4983-9892-2ca1e65ee667_11_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,11,96,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_11_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,11,96,phantom,1
52948b3a-3f92-4983-9892-2ca1e65ee667_12_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,12,1079,phantom,5
52948b3a-3f92-4983-9892-2ca1e65ee667_12_96_bulldog,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,12,96,bulldog,4
52948b3a-3f92-4983-9892-2ca1e65ee667_13_1079_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,13,1079,classic,5
52948b3a-3f92-4983-9892-2ca1e65ee667_13_96_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,13,96,classic,4
52948b3a-3f92-4983-9892-2ca1e65ee667_14_96_stinger,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,14,96,stinger,3
52948b3a-3f92-4983-9892-2ca1e65ee667_14_96_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,14,96,classic,1
52948b3a-3f92-4983-9892-2ca1e65ee667_15_1079_classic,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,15,1079,classic,2
52948b3a-3f92-4983-9892-2ca1e65ee667_15_96_spectre,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,15,96,spectre,3
52948b3a-3f92-4983-9892-2ca1e65ee667_15_96_stinger,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,15,96,stinger,2
52948b3a-3f92-4983-9892-2ca1e65ee667_16_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,16,1079,phantom,1
52948b3a-3f92-4983-9892-2ca1e65ee667_16_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,16,1079,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_16_96_bulldog,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,16,96,bulldog,3
52948b3a-3f92-4983-9892-2ca1e65ee667_16_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,16,96,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_17_1079_sheriff,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,17,1079,sheriff,1
52948b3a-3f92-4983-9892-2ca1e65ee667_17_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,17,96,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_17_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,17,96,phantom,3
52948b3a-3f92-4983-9892-2ca1e65ee667_18_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,18,1079,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_18_96_operator,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,18,96,operator,2
52948b3a-3f92-4983-9892-2ca1e65ee667_18_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,18,96,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_18_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,18,96,phantom,1
52948b3a-3f92-4983-9892-2ca1e65ee667_19_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,19,1079,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_19_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,19,96,vandal,2
52948b3a-3f92-4983-9892-2ca1e65ee667_19_96_operator,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,19,96,operator,2
52948b3a-3f92-4983-9892-2ca1e65ee667_19_96_shorty,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,19,96,shorty,1
52948b3a-3f92-4983-9892-2ca1e65ee667_20_1079_guardian,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,20,1079,guardian,2
52948b3a-3f92-4983-9892-2ca1e65ee667_20_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,20,96,vandal,4
52948b3a-3f92-4983-9892-2ca1e65ee667_20_96_shorty,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,20,96,shorty,1
52948b3a-3f92-4983-9892-2ca1e65ee667_21_1079_stinger,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,21,1079,stinger,2
52948b3a-3f92-4983-9892-2ca1e65ee667_21_96_operator,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,21,96,operator,2
52948b3a-3f92-4983-9892-2ca1e65ee667_21_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,21,96,phantom,1
52948b3a-3f92-4983-9892-2ca1e65ee667_21_96_shorty,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,21,96,shorty,1
52948b3a-3f92-4983-9892-2ca1e65ee667_21_96_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,21,96,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_22_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,22,96,phantom,2
52948b3a-3f92-4983-9892-2ca1e65ee667_23_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,23,1079,phantom,5
52948b3a-3f92-4983-9892-2ca1e65ee667_23_96_operator,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,23,96,operator,1
52948b3a-3f92-4983-9892-2ca1e65ee667_23_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,23,96,phantom,1
52948b3a-3f92-4983-9892-2ca1e65ee667_24_1079_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,24,1079,phantom,4
52948b3a-3f92-4983-9892-2ca1e65ee667_24_1079_vandal,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,24,1079,vandal,1
52948b3a-3f92-4983-9892-2ca1e65ee667_24_96_operator,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,24,96,operator,1
52948b3a-3f92-4983-9892-2ca1e65ee667_24_96_phantom,52948b3a-3f92-4983-9892-2ca1e65ee667,2775988,24,96,phantom,1
78ae85fc-7148-4d17-a5b9-a4ed3722281e_1_48457_classic,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,1,48457,classic,4
78ae85fc-7148-4d17-a5b9-a4ed3722281e_1_48457_ghost,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,1,48457,ghost,1
78ae85fc-7148-4d17-a5b9-a4ed3722281e_1_281_classic,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,1,281,classic,2
78ae85fc-7148-4d17-a5b9-a4ed3722281e_1_281_ghost,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,1,281,ghost,1
78ae85fc-7148-4d17-a5b9-a4ed3722281e_2_48457_ghost,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,2,48457,ghost,3
78ae85fc-7148-4d17-a5b9-a4ed3722281e_2_48457_bulldog,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,2,48457,bulldog,2
78ae85fc-7148-4d17-a5b9-a4ed3722281e_2_281_classic,78ae85fc-7148-4d17-a5b9-a4ed3722281e,2775989,2,281,classic,1
